diagnostique,maladie,symptome
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"arm pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, shoulder pain"
0,herniated disk,"hip pain, back pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, paresthesia"
0,herniated disk,"hip pain, arm pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain, arm weakness"
0,herniated disk,"hip pain, arm pain, neck pain, loss of sensation, shoulder pain"
0,herniated disk,"hip pain, arm pain, back pain, arm weakness"
0,herniated disk,"leg pain, hip pain, back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"arm pain, neck pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, neck pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, back pain, shoulder pain"
0,herniated disk,"hip pain, arm pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, neck pain, loss of sensation, shoulder pain"
0,herniated disk,"hip pain, back pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, neck pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"arm pain, back pain, low back pain"
0,herniated disk,"hip pain, arm pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, loss of sensation, leg weakness"
0,herniated disk,"neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"neck pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, neck pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"low back pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, low back pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, loss of sensation, shoulder pain"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, loss of sensation"
0,herniated disk,"hip pain, back pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"arm pain, back pain, neck pain, low back pain"
0,herniated disk,"arm pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, low back pain, loss of sensation"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"back pain, neck pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, low back pain, shoulder pain"
0,herniated disk,"hip pain, back pain, neck pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, leg weakness"
0,herniated disk,"hip pain, back pain, paresthesia"
0,herniated disk,"leg pain, hip pain, neck pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"leg pain, neck pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"hip pain, arm pain, neck pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, loss of sensation"
0,herniated disk,"leg pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"back pain, loss of sensation"
0,herniated disk,"leg pain, arm pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, leg weakness"
0,herniated disk,"hip pain, back pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"hip pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, loss of sensation"
0,herniated disk,"arm pain, loss of sensation, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, low back pain, shoulder pain, arm weakness"
0,herniated disk,"hip pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"arm pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, low back pain, arm weakness"
0,herniated disk,"leg pain, hip pain, shoulder pain"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"arm pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, loss of sensation, arm weakness"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"arm pain, low back pain, shoulder pain, arm weakness"
0,herniated disk,"hip pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"leg pain, back pain, neck pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, paresthesia"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, back pain, neck pain, low back pain, paresthesia"
0,herniated disk,"hip pain, arm pain, back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, neck pain, shoulder pain, leg weakness"
0,herniated disk,"arm pain, back pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"hip pain, neck pain, low back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, back pain, neck pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"hip pain, arm pain, back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, palpitations, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, insomnia, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, chest tightness"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"dizziness, insomnia, chest tightness, palpitations"
0,panic disorder,"depression, dizziness, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"depression, shortness of breath, dizziness, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, dizziness, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, insomnia, chest tightness"
0,panic disorder,"abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness, palpitations, irregular heartbeat"
0,panic disorder,"depression, abnormal involuntary movements, chest tightness, irregular heartbeat"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, insomnia, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, dizziness, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, chest tightness"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, shortness of breath, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, insomnia, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"dizziness, insomnia, chest tightness"
0,panic disorder,"depression, shortness of breath, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat"
0,panic disorder,"depression, depressive or psychotic symptoms, insomnia, chest tightness"
0,panic disorder,"dizziness, insomnia, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, abnormal involuntary movements"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, abnormal involuntary movements"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, chest tightness"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, chest tightness, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations, irregular heartbeat"
0,panic disorder,"depression, depressive or psychotic symptoms, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, chest tightness, palpitations, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"depression, dizziness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"depressive or psychotic symptoms, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements"
0,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, dizziness, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, palpitations, irregular heartbeat"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, insomnia, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, palpitations"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, insomnia, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, dizziness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, dizziness, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, abnormal involuntary movements"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, palpitations"
0,panic disorder,"dizziness, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, insomnia, palpitations"
0,panic disorder,"depressive or psychotic symptoms, insomnia, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, dizziness, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, chest tightness"
0,panic disorder,"anxiety and nervousness, depression, dizziness, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, chest tightness, palpitations"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"depression, shortness of breath, dizziness, palpitations"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, dizziness, insomnia, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, palpitations"
0,panic disorder,"depression, dizziness, insomnia"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"dizziness, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"shortness of breath, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, palpitations, breathing fast"
0,panic disorder,"depression, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, abnormal involuntary movements, chest tightness"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
